OBJECTID,latitude,longitude,Name,Data_Source,H2_pct,H2_ppm
5176,49.44425000000007,-101.42799999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.12,null
5177,49.06892000000005,-102.77021999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.1,null
5178,49.20925000000005,-103.15075999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.08,null
5179,49.47437000000007,-102.90024999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.08,null
5180,49.52086000000003,-103.74217999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.04,null
5181,49.85778000000005,-102.98024999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.01,null
5182,49.02817000000004,-103.85263999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.01,null
5183,49.05856000000004,-103.51731999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.01,null
5184,49.886060000000036,-104.23877999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2,null
5185,49.41988000000003,-103.06988999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.9900000000000002,null
5186,49.44846000000007,-103.80907999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.9800000000000002,null
5187,49.18647000000005,-101.49545999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.9300000000000002,null
5188,49.294700000000034,-103.02461999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.91,null
5189,49.81450000000006,-103.11948999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.91,null
5190,49.34743000000003,-102.69595999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.9,null
5191,49.44846000000007,-103.80907999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.8900000000000001,null
5192,49.15995000000003,-102.11425999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.87,null
5193,49.128040000000055,-103.12148999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.8599999999999999,null
5194,49.415450000000064,-103.93714999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.8499999999999999,null
5195,49.59431000000006,-103.56654999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.8499999999999999,null
5196,49.469900000000045,-102.75501999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.8399999999999999,null
5197,49.51364000000006,-103.75233999999993,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.8399999999999999,null
5198,49.45904000000006,-104.00481999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.7999999999999998,null
5199,49.37920000000002,-104.85088999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.79,null
5200,49.55375000000003,-103.21590999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.77,null
5201,49.49196000000006,-103.98777999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.77,null
5202,49.517860000000034,-103.74176999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.76,null
5203,49.87165000000003,-102.89297,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.76,null
5204,49.41653000000008,-104.07164999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.7500000000000002,null
5205,49.52220000000005,-103.33055999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.7399999999999998,null
5206,49.67986000000007,-103.34549999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.73,null
5207,49.41430000000002,-104.07942999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.72,null
5208,49.474680000000035,-101.48981999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.69,null
5209,49.23222000000004,-103.93570999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.68,null
5210,49.49117000000007,-103.17055999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.68,null
5211,49.18643000000003,-101.48984999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.68,null
5212,50.47609000000005,-108.16146999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.67,null
5213,50.07793000000004,-103.55621999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.66,null
5214,49.94583000000006,-102.72500999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.66,null
5215,49.52857000000006,-103.40980999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.66,null
5216,50.20539000000009,-102.06189999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.6500000000000001,null
5217,50.411330000000085,-108.42043999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.6500000000000001,null
5218,49.14494000000008,-104.04079999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.6199999999999999,null
5219,49.02029000000004,-109.62422,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.6199999999999999,null
5220,49.44902000000007,-103.03141999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.6099999999999999,null
5221,49.596490000000074,-102.65344999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.59,null
5222,49.72161000000004,-103.15045999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.58,null
5223,49.45974000000006,-102.73339999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.5599999999999998,null
5224,49.94067000000006,-102.67752999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.55,null
5225,49.83369000000005,-103.27003999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.54,null
5226,50.07793000000004,-103.55621999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.52,null
5227,49.44846000000007,-103.80907999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.5,null
5228,51.12153000000006,-107.97912999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.5,null
5229,49.44902000000007,-103.03141999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.5,null
5230,49.44846000000007,-103.80907999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.46,null
5231,49.50998000000004,-103.15284999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.46,null
5232,49.03009000000002,-103.78805999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.4500000000000002,null
5233,49.18966000000006,-102.75962999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.4500000000000002,null
5234,49.57535000000007,-103.74213999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.44,null
5235,49.725870000000036,-102.76205999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.43,null
5236,50.04893000000003,-108.54912999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.41,null
5237,50.27309000000008,-106.42929,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.41,null
5238,49.46810000000005,-103.38936999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.41,null
5239,49.490110000000065,-102.95560999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.41,null
5240,49.329480000000046,-102.84814999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.39,null
5241,49.05746000000004,-102.51840999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.39,null
5242,49.42998000000006,-104.18414999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.32,null
5243,49.060880000000054,-101.76895999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.31,null
5244,49.085420000000056,-104.28002,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.31,null
5245,49.028030000000065,-103.60026999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.3,null
5246,49.52395000000007,-103.40202999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.3,null
5247,50.085330000000056,-103.73752999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.29,null
5248,49.17428000000006,-103.66324999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.29,null
5249,49.44846000000007,-103.80907999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.29,null
5250,49.17984000000006,-102.76504999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.28,null
5251,49.87023000000005,-102.97447999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.27,null
5252,49.40704000000005,-102.77730999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.26,null
5253,49.791510000000066,-103.03819999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.25,null
5254,49.01315000000005,-102.22215999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.23,null
5255,49.226270000000056,-102.54697,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.22,null
5256,49.01534000000003,-103.69989999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.22,null
5257,49.422210000000064,-105.25442999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.21,null
5258,49.688500000000026,-103.28512999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.21,null
5259,49.261740000000025,-103.42438999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.2,null
5260,50.02760000000006,-103.74767999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.2,null
5261,49.80818000000005,-102.97580999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.2,null
5262,49.44162000000006,-103.02967999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.2,null
5263,49.27721000000008,-102.37924999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.2,null
5264,49.01459000000005,-103.76215999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.1900000000000002,null
5265,49.84333000000004,-108.60408999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.17,null
5266,49.84116000000006,-103.17967999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.16,null
5267,49.46810000000005,-103.38936999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.16,null
5268,49.005580000000066,-101.69580999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.15,null
5269,49.386360000000074,-103.97096999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.15,null
5270,49.51018000000005,-104.07000999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.15,null
5271,49.04934000000002,-103.35530999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.1400000000000001,null
5272,49.03323000000007,-103.74187999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.1400000000000001,null
5273,50.21989000000007,-108.51750999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.1400000000000001,null
5274,49.44846000000007,-103.80907999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.1400000000000001,null
5275,49.792640000000056,-104.01978999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.1400000000000001,null
5276,49.422680000000064,-103.71978999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.1199999999999999,null
5277,49.41885000000008,-102.57082999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.1199999999999999,null
5278,49.67014000000006,-102.95773999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.1199999999999999,null
5279,49.11803000000002,-103.54362999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.0999999999999999,null
5280,49.47339000000004,-103.59052999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.0999999999999999,null
5281,49.68336000000004,-103.31494999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.0999999999999999,null
5282,49.35114000000005,-104.82260999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.09,null
5283,49.61240000000003,-108.41916999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.09,null
5284,49.596860000000035,-103.29278999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.08,null
5285,49.94767000000007,-108.58308999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.08,null
5286,49.79981000000003,-102.78452999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.08,null
5287,49.513140000000085,-103.83103999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.0699999999999998,null
5288,50.17786000000006,-103.53443999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.06,null
5289,49.49263000000007,-103.02388999999992,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.06,null
5290,49.600930000000055,-104.03585999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.06,null
5291,49.383340000000025,-103.95509999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.06,null
5292,49.63819000000006,-108.76323999999993,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.05,null
5293,49.09300000000007,-102.52341999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.05,null
5294,49.360780000000034,-101.65474999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.04,null
5295,49.01314000000008,-103.64079999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.02,null
5296,49.81628000000006,-108.40280999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.01,null
5297,49.520850000000046,-103.74675999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.01,null
5298,49.51499000000006,-104.00443999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1.01,null
5299,49.59639000000004,-103.36499999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1,null
5300,49.82135000000004,-104.18172999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1,null
5301,49.44457000000005,-103.99341999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",1,null
