longitude,latitude,elevation,emissivity_band10,emissivity_band11,emissivity_band12,emissivity_band13,emissivity_band14,emissivity_sdev_band10,emissivity_sdev_band11,emissivity_sdev_band12,emissivity_sdev_band13,emissivity_sdev_band14,land_water_map,ndvi,ndvi_sdev,num_obs,temperature,temperature_sdev
-110,32,1301.208,946.535,944.652,944.507,967.695,967.899,170.238,167.228,163.61,80.376,86.213,0.0,16.957,5.152,18.664,31755.282,1000.209
-110,33,2004.188,970.83,969.25,968.912,973.49,972.405,110.704,99.632,96.95,85.897,106.769,0.0,31.449,6.92,14.476,30955.482,991.844
-110,34,1970.116,932.941,935.211,933.485,965.52,966.65,197.925,174.773,175.106,82.065,78.366,0.0,18.635,4.467,13.559,31452.347,1102.659
-110,35,1977.885,933.56,938.464,938.817,966.939,967.126,205.459,177.286,172.765,69.761,73.095,0.0,17.104,3.576,12.042,31269.726,1222.359
-110,36,1874.265,908.743,918.244,917.236,962.369,963.073,220.31,188.528,197.052,68.374,78.123,0.0,16.459,3.191,10.759,31470.944,964.14
-110,37,1807.921,919.543,926.968,926.085,963.774,964.181,215.105,187.2,193.655,77.636,87.098,0.0,19.089,3.451,12.017,31333.877,818.672
-110,38,1724.457,910.817,919.262,917.295,961.997,962.65,222.734,188.34,194.39,72.788,75.089,0.0,18.199,3.368,12.563,31434.824,813.865
-110,39,1951.665,955.273,955.89,955.461,969.569,969.255,153.364,133.052,129.6,78.541,91.223,0.0,21.735,4.865,9.522,30757.426,1071.953
-110,40,1986.9,946.789,949.816,948.825,969.074,968.394,165.132,141.064,142.701,69.984,77.382,0.011,22.251,5.804,12.545,30726.263,1084.853
-110,41,2060.575,947.636,948.429,946.537,968.357,968.86,170.702,150.673,149.644,73.759,75.028,0.006,13.599,3.498,14.053,30925.151,1378.274
-110,42,2358.589,962.036,960.663,959.431,970.17,969.54,142.259,130.415,129.807,85.332,106.28,0.002,19.477,6.838,15.947,30317.584,1454.583
-110,43,2737.735,962.879,960.974,959.049,968.463,967.64,137.623,129.52,131.769,91.706,110.995,0.0,26.221,8.524,12.135,29830.094,1155.822
-110,44,2433.281,967.041,964.544,963.181,968.486,967.537,122.54,118.2,121.565,95.937,111.561,0.004,26.012,9.098,10.088,29940.845,1176.59
-110,45,1731.041,968.649,966.312,964.935,971.474,970.885,104.14,103.238,105.518,82.671,89.462,0.003,27.491,9.53,9.14,30358.934,1343.418
-110,46,1413.738,971.877,971.239,970.474,973.61,972.141,100.67,91.433,92.399,82.398,101.181,0.001,29.921,9.817,10.158,30620.668,1206.29
-110,47,1070.394,967.153,966.088,964.985,972.739,971.261,122.953,113.025,111.909,78.884,94.308,0.0,27.471,9.663,12.224,30724.691,1026.587
-110,48,976.668,965.726,965.062,964.017,971.619,969.613,132.668,119.463,119.199,87.92,109.255,0.002,26.147,9.392,8.903,30902.688,972.351
-110,49,977.4734734734735,969.4374374374374,968.4384384384384,967.7137137137137,974.4354354354355,973.2792792792793,103.33333333333333,96.62562562562563,94.01801801801801,66.85285285285285,78.16416416416416,0.001001001001001001,30.63763763763764,9.335335335335335,5.833833833833834,31141.90690690691,724.94994994995
-110,50,722.501,969.1,968.037,966.342,973.661,972.453,112.568,108.561,110.48,73.275,81.047,0.0,26.764,12.039,8.119,30794.247,1265.5
-110,51,697.197,969.432,967.996,965.715,972.645,971.516,109.849,106.832,114.295,77.08,81.405,0.0,27.484,15.73,9.02,30223.523,1513.774
-110,52,656.352,969.176,968.537,966.444,972.061,971.034,107.566,103.163,110.092,82.837,89.154,0.016,32.634,17.182,5.854,30095.822,1179.51
-110,53,607.896,971.461,970.617,969.264,974.196,973.697,100.455,97.942,99.692,69.609,75.202,0.015,43.448,19.295,8.245,29851.073,1051.894
-110,54,584.2729234088457,975.2815533980582,974.5987055016182,974.2664509169364,977.3635382955771,976.8500539374326,78.39050701186623,76.50485436893204,76.30852211434735,64.42934196332254,70.63214670981661,0.11650485436893204,45.5059331175836,15.37108953613808,9.731391585760518,29483.560949298815,778.4336569579287
-110,55,582.6878147029205,975.9718026183283,975.2054380664653,974.9768378650554,976.2839879154078,975.9697885196375,72.07955689828802,73.4330312185297,72.78449144008056,75.5558912386707,81.81268882175226,0.035246727089627394,48.97683786505539,10.773413897280967,5.861027190332326,29252.902316213494,851.0664652567975
-110,56,473.711,976.098,975.515,975.335,977.929,977.618,68.677,69.878,68.219,56.396,59.882,0.076,43.448,11.37,5.735,29246.547,922.091
-110,57,519.719832109129,972.4575026232949,971.2172088142707,970.5246589716684,975.9916054564533,975.473242392445,80.80482686253934,77.59286463798531,80.19412381951732,53.37985309548793,58.108079748163696,0.11227701993704092,35.70304302203568,7.9464847848898215,3.8216159496327387,29944.5592864638,759.6379853095488
-110,58,340.8368368368368,968.8548548548548,968.5035035035035,967.3103103103103,972.6476476476477,971.2252252252252,99.27927927927928,91.011011011011,95.12712712712712,71.91091091091091,84.56056056056056,0.04504504504504504,28.57957957957958,11.1011011011011,3.2482482482482484,29346.486486486487,1215.6236236236236
-110,59,271.703,968.493,968.138,966.374,976.677,974.897,105.751,104.003,115.2,69.955,84.99,0.289,19.61,7.918,5.387,28633.425,875.212
-110,60,378.865,973.73,973.91,973.991,976.074,975.215,78.18,65.531,64.264,60.609,69.116,0.13,33.7,10.863,3.602,29281.49,929.902
-110,61,360.138,970.481,971.684,971.077,974.028,971.906,97.766,80.61,78.879,76.635,90.14,0.059,25.198,11.373,5.229,28772.372,959.962
-110,62,306.754,966.634,968.399,967.435,972.485,969.026,129.62,99.605,93.747,86.35,109.985,0.0,23.469,11.683,6.132,28760.601,1037.995
-110,63,406.698,968.079,969.436,968.721,969.713,967.167,103.394,88.423,87.875,77.422,89.531,0.067,27.598,11.326,4.322,28792.925,853.122
-110,64,425.199,975.25,974.248,974.167,977.727,976.951,65.192,66.146,64.827,49.619,58.954,0.231,34.632,9.36,3.359,28878.442,727.704
-110,65,468.79883040935675,969.6198830409356,969.025730994152,967.5918128654971,974.1391812865497,972.2432748538012,100.88304093567251,90.46783625730994,95.41169590643275,64.0514619883041,78.23508771929825,0.042105263157894736,27.90877192982456,11.785964912280702,3.64093567251462,28633.654970760235,1419.714619883041
-110,66,418.5311871227364,963.238430583501,965.7505030181087,964.8058350100604,972.4859154929577,972.7635814889336,138.87625754527164,99.5261569416499,98.0814889336016,59.79577464788732,58.54929577464789,0.02012072434607646,26.729376257545272,9.704225352112676,3.1881287726358147,29158.323943661973,609.2736418511066
-110,67,180.722,970.771,969.359,967.761,974.666,973.474,88.345,87.521,93.363,53.603,64.288,0.075,24.109,9.761,3.516,28558.303,1134.357
-110,68,37.534,978.917,978.351,978.374,984.509,983.835,32.658,40.183,42.685,21.587,22.897,0.655,8.558,2.157,3.235,28557.316,513.535
-110,69,108.544,971.628,967.818,965.878,971.218,968.345,92.829,121.693,136.077,66.378,84.569,0.043,14.594,7.47,5.516,28238.515,1517.449
